Especial;OP;Direccion;Comuna;Condominio;Tipo edificio;Max inicio cttos (Días);Tipologia;Estac;Bod;Visitable;Arriendo Total;GC Total;Reajuste por contrato;Meses sin reajuste;% Descuento;Cant. Meses Descuento;Cant. Garantías (Meses);Cant. Garantías Mascota (Meses);Sin Garantia;Cuotas Garantía;Rentas Necesarias;Requiere Aval(es);Plan Sin Aval;Arrienda al toque;Orientacion;m2 Depto;m2 Terraza;Estatus LLave;Candado;Status Video;Comentario;Fecha Reparacion;Presupuesto;Acepta Mascotas?;Link Listing;Unidad;Estado
Arriendo Normal;VECD315;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;1D1B;;;Si;352000.00;80000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113232;NP;33.00;1.00;;0;OK;;2026-08-23;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/1-dormitorio?unit_id=507699&codigo_referido=;315;Lista para arrendar
Arriendo Normal;VECD317;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;1D1B;;;Si;350000.00;75000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113234;N;31.00;1.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/1-dormitorio?unit_id=507701&codigo_referido=;317;Lista para arrendar
Arriendo Normal;VECD321;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;2D1B;;;Si;450000.00;107000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113238;P;40.00;5.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/2-dormitorios?unit_id=507705&codigo_referido=;321;Lista para arrendar
Arriendo Normal;VECD323;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;2D2B;;;Si;502000.00;112000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113240;NP;47.00;6.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/2-dormitorios?unit_id=507707&codigo_referido=;323;Lista para arrendar
Arriendo Normal;VECD328;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;2D1B;;;Si;456000.00;107000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113245;O;40.00;5.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/2-dormitorios?unit_id=507712&codigo_referido=;328;Lista para arrendar
Arriendo Normal;VECD402;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;2D1B;;;Si;452000.00;102000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113247;N;39.00;3.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/2-dormitorios?unit_id=507714&codigo_referido=;402;Lista para arrendar
Arriendo Normal;VECD405;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;1D1B;;;Si;363000.00;89000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113250;SO;36.00;3.00;;0;OK;;2026-08-23;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/1-dormitorio?unit_id=507717&codigo_referido=;405;Lista para arrendar
Arriendo Normal;VECD416;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;1D1B;;;Si;351000.00;75000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113261;N;31.00;1.00;;0;OK;;2026-07-15;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/1-dormitorio?unit_id=507728&codigo_referido=;416;Lista para arrendar
Arriendo Normal;VECD423;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;2D2B;;;Si;503000.00;112000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113268;NP;47.00;6.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/2-dormitorios?unit_id=507735&codigo_referido=;423;Lista para arrendar
Arriendo Normal;VECD505;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;1D1B;;;No;364000.00;89000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113278;SO;36.00;3.00;;0;OK;;2026-08-31;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/1-dormitorio?unit_id=507745&codigo_referido=;505;Re-acondicionamiento
Arriendo Normal;VECD521;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;2D1B;;;Si;452000.00;107000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113294;P;40.00;5.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/2-dormitorios?unit_id=507761&codigo_referido=;521;Lista para arrendar
Arriendo Normal;VECD523;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;2D2B;;;Si;505000.00;112000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113296;NP;47.00;6.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/2-dormitorios?unit_id=507763&codigo_referido=;523;Lista para arrendar
Arriendo Normal;VECD721;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;2D1B;;;Si;453000.00;107000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113350;P;40.00;5.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/2-dormitorios?unit_id=507817&codigo_referido=;721;Lista para arrendar
Arriendo Normal;VECD906;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;1D1B;;;No;352000.00;77000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113387;S;31.00;3.00;;0;OK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/1-dormitorio?unit_id=507854&codigo_referido=;906;Re-acondicionamiento
Arriendo Normal;VECD1121;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;2D1B;;;No;455000.00;107000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113431;P;40.00;5.00;;0;OK;;2026-08-29;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/2-dormitorios?unit_id=507898&codigo_referido=;1121;Re-acondicionamiento
Arriendo Normal;VECD1123;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;2D2B;;;No;509000.00;112000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113433;NP;47.00;6.00;;0;OK;;2026-08-29;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/2-dormitorios?unit_id=507900&codigo_referido=;1123;Re-acondicionamiento
Arriendo Normal;VECD1126;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;2D2B;;;No;504000.00;107000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113436;P;45.00;6.00;;0;OK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/2-dormitorios?unit_id=507903&codigo_referido=;1126;Re-acondicionamiento
Arriendo Normal;VECD1128;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;2D1B;;;No;462000.00;107000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113438;O;40.00;5.00;;0;OK;;2026-08-29;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/2-dormitorios?unit_id=507905&codigo_referido=;1128;Re-acondicionamiento
Arriendo Normal;VECD1223;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;2D2B;;;Si;509000.00;112000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113443;NP;47.00;6.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/2-dormitorios?unit_id=507910&codigo_referido=;1223;Lista para arrendar
Arriendo Normal;VECD1423;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;2D2B;;;Si;510000.00;112000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113465;NP;47.00;6.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/2-dormitorios?unit_id=507932&codigo_referido=;1423;Lista para arrendar
Arriendo Normal;ACTVM81701;Av. Vicuña Mackenna 6896;La Florida;Vicuña Mackenna;0;30;2D1B;;;Si;350000.00;50000.00;12;0;50.00;1;1;0;Si;3;3.00;1;0;129772;N;33.98;2.32;;0;OK;NE: Para visitas, favor pedir acceso de ingreso al edificio y código de chapa electrónica con anticipación y, a través de Soporte / Contraseña de acceso al departamento 809090#;;;No;https://www.assetplan.cl/arriendo/departamento/la-florida/vicuna-mackenna/3907/retail/532705?codigo_referido=;802;Lista para arrendar
;ACTVM81738;Av. Vicuña Mackenna 6896;La Florida;Vicuña Mackenna;0;30;1D1B;;;Si;350000.00;45000.00;6;0;50.00;1;1;0;Si;3;3.00;1;0;129824;P;33.98;2.32;;0;OK;ESBT ACTIVOMAS 
solicitar QR con 12 horas por lo menos de anticipación en horario laboral y fuera de horario debe ser con el propietario;;;No;https://www.assetplan.cl/arriendo/departamento/la-florida/vicuna-mackenna/3907/retail/532759?codigo_referido=;410;Lista para arrendar
Arriendo Normal;ACTVM81936;Av. Vicuña Mackenna 6896;La Florida;Vicuña Mackenna;0;30;1D1B;;;Si;310000.00;35000.00;12;0;40.00;1;1;0;No;3;3.00;1;0;130215;O;29.64;1.13;;0;OK;ESBT ACTIVOMAS
solicitar QR con 12 horas por lo menos de anticipación en horario laboral y fuera de horario debe ser con el propietario;;;No;https://www.assetplan.cl/arriendo/departamento/la-florida/vicuna-mackenna/3907/retail/533055?codigo_referido=;519;Lista para arrendar
Arriendo Normal;ACTVM81937;Av. Vicuña Mackenna 6896;La Florida;Vicuña Mackenna;0;30;1D1B;;;Si;310000.00;35000.00;12;0;40.00;1;1;0;No;3;3.00;1;0;130216;O;29.28;1.14;;0;OK;ESBT ACTIVOMAS 
solicitar QR con 12 horas por lo menos de anticipación en horario laboral y fuera de horario debe ser con el propietario;;;No;https://www.assetplan.cl/arriendo/departamento/la-florida/vicuna-mackenna/3907/retail/533056?codigo_referido=;520;Lista para arrendar
Arriendo Normal;ACTVM82033;Av. Vicuña Mackenna 6896;La Florida;Vicuña Mackenna;0;30;1D1B;;;Si;350000.00;40000.00;12;0;30.00;1;1;0;No;3;3.00;1;0;130365;S;31.54;1.16;Ofic. Santa Lucía;0;OK;ESBT ACTIVOMAS
solicitar QR con 12 horas por lo menos de anticipación en horario laboral y fuera de horario debe ser con el propietario;;;No;https://www.assetplan.cl/arriendo/departamento/la-florida/vicuna-mackenna/3907/retail/533211?codigo_referido=;704;Lista para arrendar
Arriendo Normal;ACTVM82089;Av. Vicuña Mackenna 6896;La Florida;Vicuña Mackenna;0;30;1D1B;;;Si;330000.00;45000.00;12;0;30.00;1;1;0;No;3;3.00;1;0;130475;P;30.08;1.17;Ofic. Santa Lucía;0;OK;ESBT ACTIVOMAS
solicitar QR con 12 horas por lo menos de anticipación en horario laboral y fuera de horario debe ser con el propietario;;;No;https://www.assetplan.cl/arriendo/departamento/la-florida/vicuna-mackenna/3907/retail/533296?codigo_referido=;413;Lista para arrendar
Arriendo Normal;ACTVM82090;Av. Vicuña Mackenna 6896;La Florida;Vicuña Mackenna;0;30;1D1B;;;Si;350000.00;45000.00;12;0;30.00;0;1;0;No;3;3.00;1;0;130476;P;30.08;1.17;Ofic. Santa Lucía;0;OK;ESBT ACTIVOMAS
solicitar QR con 12 horas por lo menos de anticipación en horario laboral y fuera de horario debe ser con el propietario;;;No;https://www.assetplan.cl/arriendo/departamento/la-florida/vicuna-mackenna/3907/retail/533297?codigo_referido=;414;Lista para arrendar
Arriendo Normal;ACTVM82125;Av. Vicuña Mackenna 6896;La Florida;Vicuña Mackenna;0;30;1D1B;;;Si;340000.00;45000.00;12;0;50.00;1;1;0;No;3;3.00;1;0;130516;S;30.58;0.00;Ofic. Santa Lucía;0;OK;ESBT ACTIVOMAS
solicitar QR con 12 horas por lo menos de anticipación en horario laboral y fuera de horario debe ser con el propietario;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vicuna-mackenna/3907/retail/533358?codigo_referido=;1305;Lista para arrendar
Arriendo Normal;ACTVM82126;Av. Vicuña Mackenna 6896;La Florida;Vicuña Mackenna;0;30;1D1B;;;Si;380000.00;40000.00;12;0;30.00;1;1;0;No;3;3.00;1;0;130517;P;30.08;1.17;Ofic. Santa Lucía;0;OK;ESBT ACTIVOMAS
solicitar QR con 12 horas por lo menos de anticipación en horario laboral y fuera de horario debe ser con el propietario;;;No;https://www.assetplan.cl/arriendo/departamento/la-florida/vicuna-mackenna/3907/retail/533359?codigo_referido=;514;Lista para arrendar
Arriendo Normal;ACTVM82127;Av. Vicuña Mackenna 6896;La Florida;Vicuña Mackenna;0;30;1D1B;;;Si;380000.00;45000.00;12;0;30.00;1;1;0;No;3;3.00;1;0;130518;P;33.98;2.32;Ofic. Santa Lucía;0;OK;ESBT ACTIVOMAS
solicitar QR con 12 horas por lo menos de anticipación en horario laboral y fuera de horario debe ser con el propietario;;;No;https://www.assetplan.cl/arriendo/departamento/la-florida/vicuna-mackenna/3907/retail/533360?codigo_referido=;515;Lista para arrendar
Arriendo Normal;ACTVM82129;Av. Vicuña Mackenna 6896;La Florida;Vicuña Mackenna;0;30;Estudio;;;Si;350000.00;0.00;6;0;0.00;0;1;0;No;3;3.00;1;0;130520;O;23.96;0.00;Ofic. Santa Lucía;0;OK;ESBT ACTIVOMAS
solicitar QR con 12 horas por lo menos de anticipación en horario laboral y fuera de horario debe ser con el propietario;;;No;https://www.assetplan.cl/arriendo/departamento/la-florida/vicuna-mackenna/3907/retail/533362?codigo_referido=;903;Lista para arrendar
Arriendo Normal;ACTVM82245;Av. Vicuña Mackenna 6896;La Florida;Vicuña Mackenna;0;30;Estudio;;;Si;300000.00;0.00;12;0;30.00;1;1;0;No;3;3.00;1;0;130657;O;23.08;0.00;;0;OK;ESBT ACTIVOMAS
solicitar QR con 12 horas por lo menos de anticipación en horario laboral y fuera de horario debe ser con el propietario;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vicuna-mackenna/3907/retail/533552?codigo_referido=;506;Lista para arrendar
Arriendo Normal;ACTVM82246;Av. Vicuña Mackenna 6896;La Florida;Vicuña Mackenna;0;30;Estudio;;;Si;300000.00;0.00;12;0;30.00;1;1;0;No;3;3.00;1;0;130658;O;23.08;0.00;;0;OK;ESBT ACTIVOMAS
solicitar QR con 12 horas por lo menos de anticipación en horario laboral y fuera de horario debe ser con el propietario;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vicuna-mackenna/3907/retail/533553?codigo_referido=;806;Lista para arrendar
Arriendo Especial;82534;Av. Vicuña Mackenna 6896;La Florida;Vicuña Mackenna;0;30;1D1B;;;Si;340000.00;35000.00;12;0;50.00;1;1;0;No;3;3.00;1;0;130988;P;28.00;2.00;No Disponible;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vicuna-mackenna/3907/retail/533991?codigo_referido=;513;Lista para arrendar
Arriendo Normal;ACTVM82651;Av. Vicuña Mackenna 6896;La Florida;Vicuña Mackenna;0;30;1D1B;;;Si;350000.00;40000.00;12;0;0.00;0;1;0;No;3;3.00;1;0;131108;P;33.98;2.32;No Disponible;0;OK;ESBT ACTIVOMAS
solicitar QR con 12 horas por lo menos de anticipación en horario laboral y fuera de horario debe ser con el propietario;;;No;https://www.assetplan.cl/arriendo/departamento/la-florida/vicuna-mackenna/3907/retail/534116?codigo_referido=;613;Lista para arrendar
Arriendo Normal;82805;Av. Vicuña Mackenna 6896;La Florida;Vicuña Mackenna;0;30;1D1B;;;Si;350000.00;40000.00;12;0;50.00;1;1;0;No;3;3.00;1;0;131326;O;25.00;0.00;;0;OK;;;;No;https://www.assetplan.cl/arriendo/departamento/la-florida/vicuna-mackenna/3907/retail/534399?codigo_referido=;209;Lista para arrendar
Arriendo Normal;ACTVM83018;Av. Vicuña Mackenna 6896;La Florida;Vicuña Mackenna;0;30;Estudio;;;Si;300000.00;20000.00;12;0;50.00;1;1;0;No;3;3.00;1;0;131803;P;23.41;1.17;;0;OK;ESBT ACTIVOMAS
solicitar QR con 12 horas por lo menos de anticipación en horario laboral y fuera de horario debe ser con el propietario;;;No;https://www.assetplan.cl/arriendo/departamento/la-florida/vicuna-mackenna/3907/retail/534778?codigo_referido=;1017;Lista para arrendar
Arriendo Normal;ACTVM83020;Av. Vicuña Mackenna 6896;La Florida;Vicuña Mackenna;0;30;1D1B;;;Si;350000.00;40000.00;12;0;50.00;1;1;0;No;3;3.00;1;0;131806;P;30.52;1.29;;0;OK;ESBT ACTIVOMAS
solicitar QR con 12 horas por lo menos de anticipación en horario laboral y fuera de horario debe ser con el propietario
clave candado 4374;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vicuna-mackenna/3907/retail/534781?codigo_referido=;518;Lista para arrendar
Arriendo Normal;VERD505;Las Verbenas 9001;Las Condes;Las Verbenas;1;30;2D2B;x;x;Si;1183000;178000;3;0;0.00;0;1;0;No;3;3.00;1;0;53653;N;60.42;16.14;;0;OK;Unidad no puede ser arrendada hasta que no se libere, estará aproximadamente un mes ihnabilitada.;;;Si;https://www.assetplan.cl/arriendo/departamento/las-condes/las-verbenas/1971/2-dormitorios?unit_id=458983&codigo_referido=;505;Lista para arrendar
Arriendo Normal;VERD805;Las Verbenas 9001;Las Condes;Las Verbenas;1;30;2D2B;;;Si;1198000.00;178000.00;3;0;0.00;0;1;0;No;3;3.00;1;0;53677;N;60.42;16.14;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/las-condes/las-verbenas/1971/2-dormitorios?unit_id=459007&codigo_referido=;805;Lista para arrendar
Arriendo Normal;VERD1006;Las Verbenas 9001;Las Condes;Las Verbenas;1;30;2D2B;229 A y B;229;Si;1256000;187000;3;0;0.00;0;1;0;No;3;3.00;1;0;53638;N;55.05;14.12;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/las-condes/las-verbenas/1971/2-dormitorios?unit_id=459024&codigo_referido=;1006;Lista para arrendar
Arriendo Normal;ALND51;Augusto Leguía Nte. 70;Las Condes;Augusto Leguia - MF;1;30;2D2B;;;No;1334000.00;209000.00;3;0;0.00;0;1;0.5;No;3;3.00;0;0;61777;N;64.54;7.58;;0;OK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/las-condes/augusto-leguia-mf/2646/2-dormitorios?unit_id=475268&codigo_referido=;51;Re-acondicionamiento
Arriendo Normal;ALND101;Augusto Leguía Nte. 70;Las Condes;Augusto Leguia - MF;1;30;2D2B;;;Si;1369000.00;210000.00;3;0;0.00;0;1;0.5;No;3;3.00;0;0;61757;N;64.54;8.10;;0;OK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/las-condes/augusto-leguia-mf/2646/2-dormitorios?unit_id=475288&codigo_referido=;101;Lista para arrendar
Arriendo Normal;AJMD209;Juan Mitjans 135;Macul;Activa Juan Mitjans;1;30;1D1B;;;Si;415000.00;85000.00;3;0;0.00;0;1;0.5;No;3;3.00;1;0;36123;;35.80;4.20;;0;OK;;2026-04-25;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/macul/activa-juan-mitjans/1225/1-dormitorio?unit_id=439323&codigo_referido=;209;Lista para arrendar
Arriendo Normal;AJMD1105;Juan Mitjans 135;Macul;Activa Juan Mitjans;1;30;1D1B;;;No;426000.00;82000.00;3;0;0.00;0;1;0.5;No;3;3.00;1;0;36082;O;34.10;4.20;;0;OK;;2026-08-20;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/macul/activa-juan-mitjans/1225/1-dormitorio?unit_id=439400&codigo_referido=;1105;Re-acondicionamiento
Arriendo Normal;AJMD1204;Juan Mitjans 135;Macul;Activa Juan Mitjans;1;30;2D2B;;;Si;585000.00;127000.00;3;0;0.00;0;1;0.5;No;3;3.00;1;0;36004;NP;57.20;7.80;;0;OK;;2026-08-13;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/macul/activa-juan-mitjans/1225/2-dormitorios?unit_id=439408&codigo_referido=;1204;Lista para arrendar
Arriendo Normal;AJMD1608;Juan Mitjans 135;Macul;Activa Juan Mitjans;1;30;2D2B;;;Si;580000.00;123000.00;3;0;0.00;0;1;0.5;No;3;3.00;1;0;36050;P;53.20;3.80;Edificio Multifamily;0;OK;piloto;2026-07-11;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/macul/activa-juan-mitjans/1225/2-dormitorios?unit_id=439448&codigo_referido=;1608;Lista para arrendar
Arriendo Normal;AJMD1609;Juan Mitjans 135;Macul;Activa Juan Mitjans;1;30;1D1B;;;Si;435000.00;85000.00;3;0;0.00;0;1;0.5;No;3;3.00;1;0;36102;P;35.80;4.20;Edificio Multifamily;0;OK;;2026-07-10;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/macul/activa-juan-mitjans/1225/1-dormitorio?unit_id=439449&codigo_referido=;1609;Lista para arrendar
Arriendo Normal;AJMD1802;Juan Mitjans 135;Macul;Activa Juan Mitjans;1;30;3D2B;;;Si;725000.00;140000.00;3;0;0.00;0;1;0.5;No;3;3.00;1;0;35963;NP;63.60;5.10;;0;OK;;2026-08-17;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/macul/activa-juan-mitjans/1225/3-dormitorios?unit_id=439460&codigo_referido=;1802;Lista para arrendar
Arriendo Normal;AJMD1803;Juan Mitjans 135;Macul;Activa Juan Mitjans;1;30;2D2B;;;No;600000.00;120000.00;3;0;0.00;0;1;0.5;No;3;3.00;1;0;36015;NP;50.00;8.30;;0;OK;;;En revisión;Si;https://www.assetplan.cl/arriendo/departamento/macul/activa-juan-mitjans/1225/2-dormitorios?unit_id=439461&codigo_referido=;1803;Re-acondicionamiento
Arriendo Normal;AJMD1809;Juan Mitjans 135;Macul;Activa Juan Mitjans;1;30;1D1B;;;Si;440000.00;85000.00;3;0;0.00;0;1;0.5;No;3;3.00;1;0;36104;P;35.80;4.20;;0;OK;;2026-07-31;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/macul/activa-juan-mitjans/1225/1-dormitorio?unit_id=439467&codigo_referido=;1809;Lista para arrendar
Arriendo Normal;PIXD405;San Pío X 2555;Providencia;Pio X;1;30;1D1B;;;Si;752000.00;124000.00;3;0;0.00;0;1;0;No;3;3.00;0;0;13714;O;34.66;7.04;;0;NOK;;2026-08-26;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/providencia/pio-x/900/1-dormitorio?unit_id=329469&codigo_referido=;405;Lista para arrendar
Arriendo Normal;PIXD501;San Pío X 2555;Providencia;Pio X;1;30;Estudio;;;Si;446000.00;81000.00;3;0;0.00;0;1;0;No;3;3.00;0;0;13717;P;16.93;;;0;OK;;2026-08-13;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/providencia/pio-x/900/estudio?unit_id=329472&codigo_referido=;501;Lista para arrendar
Arriendo Normal;PIXD903;San Pío X 2555;Providencia;Pio X;1;30;1D1B;;;Si;715000.00;124000.00;3;0;0.00;0;1;0;No;3;3.00;0;0;13747;O;34.66;7.04;;0;OK;;2026-07-22;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/providencia/pio-x/900/1-dormitorio?unit_id=329502&codigo_referido=;903;Lista para arrendar
Arriendo Normal;PIXD907;San Pío X 2555;Providencia;Pio X;1;30;1D1B;;;Si;715000.00;122000.00;3;0;0.00;0;1;0;No;3;3.00;0;0;13751;P;34.23;6.16;;0;OK;;2026-07-22;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/providencia/pio-x/900/1-dormitorio?unit_id=329506&codigo_referido=;907;Lista para arrendar
Arriendo Normal;PIXD1404;San Pío X 2555;Providencia;Pio X;1;30;1D1B;;;Si;722000.00;131000.00;3;0;0.00;0;1;0;No;3;3.00;0;0;13783;O;36.41;7.57;;0;OK;Entrega Inmediata, Depto al 100%;2026-07-14;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/providencia/pio-x/900/1-dormitorio?unit_id=329538&codigo_referido=;1404;Lista para arrendar
Arriendo Normal;PIXD1503;San Pío X 2555;Providencia;Pio X;1;30;1D1B;;;Si;720000.00;124000.00;3;0;0.00;0;1;0;No;3;3.00;0;0;13789;O;34.66;7.04;;0;OK;;2026-08-15;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/providencia/pio-x/900/1-dormitorio?unit_id=329544&codigo_referido=;1503;Lista para arrendar
Arriendo Normal;FITD202;Av. Francisco Bilbao 489;Providencia;Factoria Italia;1;30;1D1B;;;Si;512000.00;108000.00;3;0;0.00;0;1;0;No;3;3.00;0;0;38123;O;36.00;;;0;OK;;;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/providencia/factoria-italia/1539/1-dormitorio?unit_id=449179&codigo_referido=;202;Lista para arrendar
Arriendo Normal;FITD213;Av. Francisco Bilbao 489;Providencia;Factoria Italia;1;30;Estudio;;;No;489000.00;105000.00;3;0;0.00;0;1;0;No;3;3.00;0;0;38090;P;30.00;;;0;NOK;;;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/providencia/factoria-italia/1539/estudio?unit_id=449190&codigo_referido=;213;Re-acondicionamiento
Arriendo Normal;FITD413;Av. Francisco Bilbao 489;Providencia;Factoria Italia;1;30;Estudio;;;Si;479000.00;100000.00;3;0;0.00;0;1;0;No;3;3.00;0;0;38100;P;30.00;;;0;OK;;2026-08-12;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/providencia/factoria-italia/1539/estudio?unit_id=449218&codigo_referido=;413;Lista para arrendar
Arriendo Normal;ALFD204;Alférez Real 1050;Providencia;Alférez Real;1;30;2D2B;;60;No;1416000.00;232000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;111761;S;79.05;21.16;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/providencia/alferez-real/3203/2-dormitorios?unit_id=504997&codigo_referido=;204;Re-acondicionamiento
